STATISTIC,STATISTIC_label,statistic,TLIST(A1),TLIST(A1)_label,year,C02076V03371,C02076V03371_label,age_group,C03788V04538,C03788V04538_label,nuts_3_region,C02199V02655,C02199V02655_label,sex,value
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,27534.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,33614.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,15736.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,17878.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,IE0,Ireland,Ireland,-,Both sexes,Both sexes,383274.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,IE0,Ireland,Ireland,1,Male,Male,182787.0
PEA26C01,Persons,Persons,2024,2024,2024,460,35 - 39 years,35 - 39 years,IE0,Ireland,Ireland,2,Female,Female,200487.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,32513.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,15585.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,16928.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,131865.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,64824.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,67041.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,64572.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,31283.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,33289.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,26931.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,12793.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,14138.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,40533.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,19123.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,21410.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,35340.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,16896.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,18444.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,60626.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,29020.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,31606.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,39249.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,18570.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,20679.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,IE0,Ireland,Ireland,-,Both sexes,Both sexes,431629.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,IE0,Ireland,Ireland,1,Male,Male,208094.0
PEA26C01,Persons,Persons,2024,2024,2024,475,40 - 44 years,40 - 44 years,IE0,Ireland,Ireland,2,Female,Female,223535.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,31105.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,15217.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,15888.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,109987.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,54359.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,55628.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,60873.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,29671.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,31202.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,24282.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,12048.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,12234.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,37567.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,18447.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,19120.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,34298.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,16637.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,17661.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,56732.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,27868.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,28864.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,36489.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,17956.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,18533.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,IE0,Ireland,Ireland,-,Both sexes,Both sexes,391333.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,IE0,Ireland,Ireland,1,Male,Male,192203.0
PEA26C01,Persons,Persons,2024,2024,2024,495,45 - 49 years,45 - 49 years,IE0,Ireland,Ireland,2,Female,Female,199130.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,29793.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,14819.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,14974.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,96977.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,47667.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,49310.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,56877.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,28321.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,28556.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,22651.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,11355.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,11296.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,36209.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,17992.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,18217.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,32944.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,16190.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,16754.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,53051.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,26441.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,26610.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,33941.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,16934.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,17007.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,IE0,Ireland,Ireland,-,Both sexes,Both sexes,362443.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,IE0,Ireland,Ireland,1,Male,Male,179719.0
PEA26C01,Persons,Persons,2024,2024,2024,515,50 - 54 years,50 - 54 years,IE0,Ireland,Ireland,2,Female,Female,182724.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,27860.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,13840.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,14020.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,82117.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,39772.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,42345.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,48068.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,23969.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,24099.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,20367.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,10229.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,10138.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,33042.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,16531.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,16511.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,30376.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,14810.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,15566.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,47718.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,23498.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,24220.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,31119.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,15562.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,15557.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,IE0,Ireland,Ireland,-,Both sexes,Both sexes,320667.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,IE0,Ireland,Ireland,1,Male,Male,158211.0
PEA26C01,Persons,Persons,2024,2024,2024,530,55 - 59 years,55 - 59 years,IE0,Ireland,Ireland,2,Female,Female,162456.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,26065.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,12845.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,13220.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,75016.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,35919.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,39097.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,40934.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,20224.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,20710.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,18490.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,9274.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,9216.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,30601.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,15151.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,15450.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,28282.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,13709.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,14573.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,44414.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,21954.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,22460.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,29008.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,14440.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,14568.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,IE0,Ireland,Ireland,-,Both sexes,Both sexes,292810.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,IE0,Ireland,Ireland,1,Male,Male,143516.0
PEA26C01,Persons,Persons,2024,2024,2024,550,60 - 64 years,60 - 64 years,IE0,Ireland,Ireland,2,Female,Female,149294.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,22896.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,11389.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,11507.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,61933.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,29282.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,32651.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,34097.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,16718.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,17379.0
